"PRODUCT_NUM","DEPARTMENT","COMMODITY","BRAND_TY","NATURAL_ORGANIC_FLAG"
"PRODUCT_NUM","DEPARTMENT","COMMODITY","BRAND_TY","NATURAL_ORGANIC_FLAG"
"06760795","NON-FOOD","TOYS","NATIONAL","N"
"06789194","NON-FOOD","TOYS","NATIONAL","N"
"06792697","NON-FOOD","TOYS","NATIONAL","N"
"06796380","NON-FOOD","TOYS","NATIONAL","N"
"06796535","NON-FOOD","TOYS","NATIONAL","N"
"06796993","NON-FOOD","TOYS","NATIONAL","N"
"06797604","NON-FOOD","TOYS","NATIONAL","N"
"06799171","NON-FOOD","TOYS","NATIONAL","N"
"06809199","NON-FOOD","TOYS","NATIONAL","N"
"06810059","NON-FOOD","TOYS","NATIONAL","N"
"06814947","NON-FOOD","TOYS","NATIONAL","N"
"06815651","NON-FOOD","TOYS","NATIONAL","N"
"06819251","NON-FOOD","TOYS","NATIONAL","N"
"06823195","NON-FOOD","TOYS","NATIONAL","N"
"06834157","NON-FOOD","TOYS","NATIONAL","N"
"06840611","NON-FOOD","TOYS","NATIONAL","N"
"06840733","NON-FOOD","TOYS","NATIONAL","N"
"06841576","NON-FOOD","TOYS","NATIONAL","N"
"06842376","NON-FOOD","TOYS","NATIONAL","N"
"06849827","NON-FOOD","TOYS","NATIONAL","N"
"06854075","NON-FOOD","TOYS","NATIONAL","N"
"06854338","NON-FOOD","TOYS","NATIONAL","N"
"06855319","NON-FOOD","TOYS","NATIONAL","N"
"06856024","NON-FOOD","TOYS","NATIONAL","N"
"06856754","NON-FOOD","TOYS","NATIONAL","N"
"06858695","NON-FOOD","TOYS","NATIONAL","N"
"06864021","NON-FOOD","TOYS","NATIONAL","N"
"06864085","NON-FOOD","TOYS","NATIONAL","N"
"06864145","NON-FOOD","TOYS","NATIONAL","N"
"06873313","NON-FOOD","TOYS","NATIONAL","N"
"06886543","NON-FOOD","TOYS","NATIONAL","N"
"06891113","NON-FOOD","TOYS","NATIONAL","N"
"06897223","NON-FOOD","TOYS","NATIONAL","N"
"06898032","NON-FOOD","TOYS","NATIONAL","N"
"06901237","NON-FOOD","TOYS","NATIONAL","N"
"06901990","NON-FOOD","TOYS","NATIONAL","N"
"06901991","NON-FOOD","TOYS","NATIONAL","N"
"06903053","NON-FOOD","TOYS","NATIONAL","N"
"06942426","NON-FOOD","TOYS","NATIONAL","N"
"06972685","NON-FOOD","TOYS","NATIONAL","N"
"06977681","NON-FOOD","TOYS","NATIONAL","N"
"06978597","NON-FOOD","TOYS","NATIONAL","N"
"06979057","NON-FOOD","TOYS","NATIONAL","N"
"06990748","NON-FOOD","TOYS","NATIONAL","N"
"06995505","NON-FOOD","TOYS","NATIONAL","N"
"07001585","NON-FOOD","TOYS","NATIONAL","N"
"07002070","NON-FOOD","TOYS","NATIONAL","N"
"07003909","NON-FOOD","TOYS","NATIONAL","N"
"07006787","NON-FOOD","TOYS","NATIONAL","N"
"07009408","NON-FOOD","TOYS","NATIONAL","N"
"07010988","NON-FOOD","TOYS","NATIONAL","N"
"07011179","NON-FOOD","TOYS","NATIONAL","N"
"07011181","NON-FOOD","TOYS","NATIONAL","N"
"07011186","NON-FOOD","TOYS","NATIONAL","N"
"07011780","NON-FOOD","TOYS","NATIONAL","N"
"07011781","NON-FOOD","TOYS","NATIONAL","N"
"07014537","NON-FOOD","TOYS","NATIONAL","N"
"07016739","NON-FOOD","TOYS","NATIONAL","N"
"07016745","NON-FOOD","TOYS","NATIONAL","N"
"07033959","NON-FOOD","TOYS","NATIONAL","N"
"07038358","NON-FOOD","TOYS","NATIONAL","N"
"07038638","NON-FOOD","TOYS","NATIONAL","N"
"07038895","NON-FOOD","TOYS","NATIONAL","N"
"07042369","NON-FOOD","TOYS","NATIONAL","N"
"07043763","NON-FOOD","TOYS","NATIONAL","N"
"07044454","NON-FOOD","TOYS","NATIONAL","N"
"07045552","NON-FOOD","TOYS","NATIONAL","N"
"07047668","NON-FOOD","TOYS","NATIONAL","N"
"07049832","NON-FOOD","TOYS","NATIONAL","N"
"07049974","NON-FOOD","TOYS","NATIONAL","N"
"07051682","NON-FOOD","TOYS","NATIONAL","N"
"07052853","NON-FOOD","TOYS","NATIONAL","N"
"07053128","NON-FOOD","TOYS","NATIONAL","N"
"07055115","NON-FOOD","TOYS","NATIONAL","N"
"07055352","NON-FOOD","TOYS","NATIONAL","N"
"07058140","NON-FOOD","TOYS","NATIONAL","N"
"07058209","NON-FOOD","TOYS","NATIONAL","N"
"07061173","NON-FOOD","TOYS","NATIONAL","N"
"07073498","NON-FOOD","TOYS","NATIONAL","N"
"07077298","NON-FOOD","TOYS","NATIONAL","N"
"07095435","NON-FOOD","TOYS","NATIONAL","N"
"07105757","NON-FOOD","TOYS","NATIONAL","N"
"07106915","NON-FOOD","TOYS","NATIONAL","N"
"07107940","NON-FOOD","TOYS","NATIONAL","N"
"07108811","NON-FOOD","TOYS","NATIONAL","N"
"07111919","NON-FOOD","TOYS","NATIONAL","N"
"07113940","NON-FOOD","TOYS","NATIONAL","N"
"07114367","NON-FOOD","TOYS","NATIONAL","N"
"07114770","NON-FOOD","TOYS","NATIONAL","N"
"07116085","NON-FOOD","TOYS","NATIONAL","N"
"07116929","NON-FOOD","TOYS","NATIONAL","N"
"07117351","NON-FOOD","TOYS","NATIONAL","N"
"07117357","NON-FOOD","TOYS","NATIONAL","N"
"07119530","NON-FOOD","TOYS","NATIONAL","N"
"07123995","NON-FOOD","TOYS","NATIONAL","N"
"07126404","NON-FOOD","TOYS","NATIONAL","N"
"07129176","NON-FOOD","TOYS","NATIONAL","N"
"07130776","NON-FOOD","TOYS","NATIONAL","N"
"07133948","NON-FOOD","TOYS","NATIONAL","N"
"07138615","NON-FOOD","TOYS","NATIONAL","N"
"07138682","NON-FOOD","TOYS","NATIONAL","N"
"07139069","NON-FOOD","TOYS","NATIONAL","N"
"07140509","NON-FOOD","TOYS","NATIONAL","N"
"07141432","NON-FOOD","TOYS","NATIONAL","N"
"07142851","NON-FOOD","TOYS","NATIONAL","N"
"07156904","NON-FOOD","TOYS","NATIONAL","N"
"07157218","NON-FOOD","TOYS","NATIONAL","N"
"07158498","NON-FOOD","TOYS","NATIONAL","N"
"07160721","NON-FOOD","TOYS","NATIONAL","N"
"07161056","NON-FOOD","TOYS","NATIONAL","N"
"07162227","NON-FOOD","TOYS","NATIONAL","N"
"07170261","NON-FOOD","TOYS","NATIONAL","N"
"07171226","NON-FOOD","TOYS","NATIONAL","N"
"07172231","NON-FOOD","TOYS","NATIONAL","N"
"07172732","NON-FOOD","TOYS","NATIONAL","N"
"07172733","NON-FOOD","TOYS","NATIONAL","N"
"07174258","NON-FOOD","TOYS","NATIONAL","N"
"07176561","NON-FOOD","TOYS","NATIONAL","N"
"07176714","NON-FOOD","TOYS","NATIONAL","N"
"07176899","NON-FOOD","TOYS","NATIONAL","N"
"07177565","NON-FOOD","TOYS","NATIONAL","N"
"07180521","NON-FOOD","TOYS","NATIONAL","N"
"07180698","NON-FOOD","TOYS","NATIONAL","N"
"07181385","NON-FOOD","TOYS","NATIONAL","N"
"07182128","NON-FOOD","TOYS","NATIONAL","N"
"07182525","NON-FOOD","TOYS","NATIONAL","N"
"07182717","NON-FOOD","TOYS","NATIONAL","N"
"07183069","NON-FOOD","TOYS","NATIONAL","N"
"07188019","NON-FOOD","TOYS","NATIONAL","N"
"07200243","NON-FOOD","TOYS","NATIONAL","N"
"07226048","NON-FOOD","TOYS","NATIONAL","N"
"07233714","NON-FOOD","TOYS","NATIONAL","N"
"07249021","NON-FOOD","TOYS","NATIONAL","N"
"07258650","NON-FOOD","TOYS","NATIONAL","N"
"07266175","NON-FOOD","TOYS","NATIONAL","N"
"07319891","NON-FOOD","TOYS","NATIONAL","N"
"07325549","NON-FOOD","TOYS","NATIONAL","N"
"07360654","NON-FOOD","TOYS","NATIONAL","N"
"07374318","NON-FOOD","TOYS","NATIONAL","N"
"00072458","FOOD","DAIRY","PRIVATE","N"
"00072755","FOOD","DAIRY","PRIVATE","N"
"00072756","FOOD","DAIRY","PRIVATE","N"
"00073064","FOOD","DAIRY","PRIVATE","N"
"00073182","FOOD","DAIRY","PRIVATE","N"
"00073183","FOOD","DAIRY","PRIVATE","N"
"00077932","FOOD","DAIRY","PRIVATE","N"
"00084630","FOOD","DAIRY","PRIVATE","N"
"00084631","FOOD","DAIRY","PRIVATE","N"
"00084707","FOOD","DAIRY","PRIVATE","N"
"00084766","FOOD","DAIRY","PRIVATE","N"
"00084767","FOOD","DAIRY","PRIVATE","N"
"00084775","FOOD","DAIRY","PRIVATE","N"
"00084813","FOOD","DAIRY","PRIVATE","N"
"00084816","FOOD","DAIRY","PRIVATE","N"
"00084817","FOOD","DAIRY","PRIVATE","N"
"00084818","FOOD","DAIRY","PRIVATE","N"
"00084878","FOOD","DAIRY","PRIVATE","N"
"00084915","FOOD","DAIRY","PRIVATE","N"
"00084917","FOOD","DAIRY","PRIVATE","N"
"00085028","FOOD","DAIRY","PRIVATE","N"
"00085032","FOOD","DAIRY","PRIVATE","N"
"00085036","FOOD","DAIRY","PRIVATE","N"
"00085038","FOOD","DAIRY","PRIVATE","N"
"00085040","FOOD","DAIRY","PRIVATE","N"
"00085041","FOOD","DAIRY","PRIVATE","N"
"00085061","FOOD","DAIRY","PRIVATE","N"
"00085062","FOOD","DAIRY","PRIVATE","N"
"00085166","FOOD","DAIRY","PRIVATE","N"
"00085332","FOOD","DAIRY","PRIVATE","N"
"00085359","FOOD","DAIRY","PRIVATE","N"
"00085385","FOOD","DAIRY","PRIVATE","N"
"00085386","FOOD","DAIRY","PRIVATE","N"
"00085403","FOOD","DAIRY","PRIVATE","N"
"00085404","FOOD","DAIRY","PRIVATE","N"
"00085490","FOOD","DAIRY","PRIVATE","N"
"00085808","FOOD","DAIRY","PRIVATE","N"
"00085810","FOOD","DAIRY","PRIVATE","N"
"00086110","FOOD","DAIRY","PRIVATE","N"
"00086147","FOOD","DAIRY","PRIVATE","N"
"00086181","FOOD","DAIRY","PRIVATE","N"
"00086197","FOOD","DAIRY","PRIVATE","N"
"00086206","FOOD","DAIRY","PRIVATE","N"
"00086215","FOOD","DAIRY","PRIVATE","N"
"00086256","FOOD","DAIRY","PRIVATE","N"
"00086265","FOOD","DAIRY","PRIVATE","N"
"00086281","FOOD","DAIRY","PRIVATE","N"
"00086295","FOOD","DAIRY","PRIVATE","N"
"00086325","FOOD","DAIRY","PRIVATE","N"
"00086334","FOOD","DAIRY","PRIVATE","N"
"00086336","FOOD","DAIRY","PRIVATE","N"
"00087347","FOOD","DAIRY","PRIVATE","N"
"00087393","FOOD","DAIRY","PRIVATE","N"
"00087437","FOOD","DAIRY","PRIVATE","N"
"00087574","FOOD","DAIRY","PRIVATE","N"
"00087576","FOOD","DAIRY","PRIVATE","N"
"00087577","FOOD","DAIRY","PRIVATE","N"
"00087578","FOOD","DAIRY","PRIVATE","N"
"00087580","FOOD","DAIRY","PRIVATE","N"
"00087591","FOOD","DAIRY","PRIVATE","N"
"00087592","FOOD","DAIRY","PRIVATE","N"
"00087617","FOOD","DAIRY","PRIVATE","N"
"00087647","FOOD","DAIRY","PRIVATE","N"
"00087649","FOOD","DAIRY","PRIVATE","N"
"00087661","FOOD","DAIRY","PRIVATE","N"
"00087662","FOOD","DAIRY","PRIVATE","N"
"00087663","FOOD","DAIRY","PRIVATE","N"
"00087667","FOOD","DAIRY","PRIVATE","N"
"00087677","FOOD","DAIRY","PRIVATE","N"
"00087699","FOOD","DAIRY","PRIVATE","N"
"00087703","FOOD","DAIRY","PRIVATE","N"
"00087712","FOOD","DAIRY","PRIVATE","N"
"00087869","FOOD","DAIRY","PRIVATE","N"
"00087900","FOOD","DAIRY","PRIVATE","N"
"00087911","FOOD","DAIRY","PRIVATE","N"
"00087928","FOOD","DAIRY","PRIVATE","N"
"00087937","FOOD","DAIRY","PRIVATE","N"
"00095224","FOOD","DAIRY","PRIVATE","N"
"00096399","FOOD","DAIRY","PRIVATE","N"
"00097359","FOOD","DAIRY","PRIVATE","N"
"00097506","FOOD","DAIRY","PRIVATE","N"
"00099034","FOOD","DAIRY","PRIVATE","N"
"00099037","FOOD","DAIRY","PRIVATE","N"
"00099614","FOOD","DAIRY","PRIVATE","N"
"00100421","FOOD","DAIRY","PRIVATE","N"
"00100944","FOOD","DAIRY","PRIVATE","N"
"00101122","FOOD","DAIRY","PRIVATE","N"
"00103313","FOOD","DAIRY","PRIVATE","N"
"00632491","FOOD","DAIRY","PRIVATE","N"
"01391955","FOOD","DAIRY","PRIVATE","N"
"01437486","FOOD","DAIRY","PRIVATE","N"
"02448947","FOOD","DAIRY","PRIVATE","N"
"02448993","FOOD","DAIRY","PRIVATE","N"
"02449027","FOOD","DAIRY","PRIVATE","N"
"02449045","FOOD","DAIRY","PRIVATE","N"
"02453836","FOOD","DAIRY","PRIVATE","N"
"02454209","FOOD","DAIRY","PRIVATE","N"
"02457402","FOOD","DAIRY","PRIVATE","N"
"02459601","FOOD","DAIRY","PRIVATE","N"
"02459618","FOOD","DAIRY","PRIVATE","N"
"02462677","FOOD","DAIRY","PRIVATE","N"
"02462678","FOOD","DAIRY","PRIVATE","N"
"02462697","FOOD","DAIRY","PRIVATE","N"
"02462716","FOOD","DAIRY","PRIVATE","N"
"02464026","FOOD","DAIRY","PRIVATE","N"
"02467709","FOOD","DAIRY","PRIVATE","N"
"02470475","FOOD","DAIRY","PRIVATE","N"
"02471970","FOOD","DAIRY","PRIVATE","N"
"02474877","FOOD","DAIRY","PRIVATE","N"
"02491602","FOOD","DAIRY","PRIVATE","N"
"02495154","FOOD","DAIRY","PRIVATE","N"
"02496757","FOOD","DAIRY","PRIVATE","N"
"02497417","FOOD","DAIRY","PRIVATE","N"
"02497804","FOOD","DAIRY","PRIVATE","N"
"02499988","FOOD","DAIRY","PRIVATE","N"
"02500015","FOOD","DAIRY","PRIVATE","N"
"02500020","FOOD","DAIRY","PRIVATE","N"
"02502647","FOOD","DAIRY","PRIVATE","N"
"02503661","FOOD","DAIRY","PRIVATE","N"
"02505818","FOOD","DAIRY","PRIVATE","N"
"02506457","FOOD","DAIRY","PRIVATE","N"
"02508019","FOOD","DAIRY","PRIVATE","N"
"02508020","FOOD","DAIRY","PRIVATE","N"
"02533146","FOOD","DAIRY","PRIVATE","N"
"03670213","FOOD","DAIRY","PRIVATE","N"
"03670306","FOOD","DAIRY","PRIVATE","N"
"03698467","FOOD","DAIRY","PRIVATE","N"
"03808521","FOOD","DAIRY","PRIVATE","N"
"03813841","FOOD","DAIRY","PRIVATE","N"
"03943494","FOOD","DAIRY","PRIVATE","N"
"03943496","FOOD","DAIRY","PRIVATE","N"
"03943497","FOOD","DAIRY","PRIVATE","N"
"03962710","FOOD","DAIRY","PRIVATE","N"
"04315099","FOOD","DAIRY","PRIVATE","N"
"04417838","FOOD","DAIRY","PRIVATE","N"
"04505430","FOOD","DAIRY","PRIVATE","N"
"04535127","FOOD","DAIRY","PRIVATE","N"
"05080105","FOOD","DAIRY","PRIVATE","N"
"05107276","FOOD","DAIRY","PRIVATE","N"
"05107277","FOOD","DAIRY","PRIVATE","N"
"05117784","FOOD","DAIRY","PRIVATE","N"
"05218307","FOOD","DAIRY","PRIVATE","N"
"05229521","FOOD","DAIRY","PRIVATE","N"
"05229523","FOOD","DAIRY","PRIVATE","N"
"05338953","FOOD","DAIRY","PRIVATE","N"
"05443616","FOOD","DAIRY","PRIVATE","N"
"05443619","FOOD","DAIRY","PRIVATE","N"
"05457491","FOOD","DAIRY","PRIVATE","N"
"05459376","FOOD","DAIRY","PRIVATE","N"
"05721364","FOOD","DAIRY","PRIVATE","N"
"05956067","FOOD","DAIRY","PRIVATE","N"
"05958134","FOOD","DAIRY","PRIVATE","N"
"05959193","FOOD","DAIRY","PRIVATE","N"
"05961330","FOOD","DAIRY","PRIVATE","N"
"05961331","FOOD","DAIRY","PRIVATE","N"
"05982316","FOOD","DAIRY","PRIVATE","N"
"05984069","FOOD","DAIRY","PRIVATE","N"
"06019840","FOOD","DAIRY","PRIVATE","N"
"06200502","FOOD","DAIRY","PRIVATE","N"
"06204150","FOOD","DAIRY","PRIVATE","N"
"06223790","FOOD","DAIRY","PRIVATE","N"
"06225352","FOOD","DAIRY","PRIVATE","N"
"06512820","FOOD","DAIRY","PRIVATE","N"
"06580709","FOOD","DAIRY","PRIVATE","N"
"06591895","FOOD","DAIRY","PRIVATE","N"
"06649957","FOOD","DAIRY","PRIVATE","N"
"06724970","FOOD","DAIRY","PRIVATE","N"
"06726023","FOOD","DAIRY","PRIVATE","N"
"06763629","FOOD","DAIRY","PRIVATE","N"
"06955651","FOOD","DAIRY","PRIVATE","N"
"06989797","FOOD","DAIRY","PRIVATE","N"
"06990251","FOOD","DAIRY","PRIVATE","N"
"06991157","FOOD","DAIRY","PRIVATE","N"
"06992121","FOOD","DAIRY","PRIVATE","N"
"06992122","FOOD","DAIRY","PRIVATE","N"
"06992539","FOOD","DAIRY","PRIVATE","N"
"06993005","FOOD","DAIRY","PRIVATE","N"
"06995782","FOOD","DAIRY","PRIVATE","N"
"07007331","FOOD","DAIRY","PRIVATE","N"
"07007332","FOOD","DAIRY","PRIVATE","N"
"07007607","FOOD","DAIRY","PRIVATE","N"
"07007608","FOOD","DAIRY","PRIVATE","N"
"07007609","FOOD","DAIRY","PRIVATE","N"
"07007873","FOOD","DAIRY","PRIVATE","N"
"07008130","FOOD","DAIRY","PRIVATE","N"
"07010248","FOOD","DAIRY","PRIVATE","N"
"07092841","FOOD","DAIRY","PRIVATE","N"
"07097656","FOOD","DAIRY","PRIVATE","N"
"07102036","FOOD","DAIRY","PRIVATE","N"
"07107697","FOOD","DAIRY","PRIVATE","N"
"07182161","FOOD","DAIRY","PRIVATE","N"
"07208544","FOOD","DAIRY","PRIVATE","N"
"00085468","FOOD","DAIRY","NATIONAL","N"
"00087631","FOOD","DAIRY","NATIONAL","N"
"00087711","FOOD","DAIRY","NATIONAL","N"
"00198726","FOOD","DAIRY","NATIONAL","N"
"00198824","FOOD","DAIRY","NATIONAL","N"
"00198837","FOOD","DAIRY","NATIONAL","N"
"00276795","FOOD","DAIRY","NATIONAL","N"
"00276828","FOOD","DAIRY","NATIONAL","N"
"00276911","FOOD","DAIRY","NATIONAL","N"
"00277128","FOOD","DAIRY","NATIONAL","N"
"00277132","FOOD","DAIRY","NATIONAL","N"
"00277399","FOOD","DAIRY","NATIONAL","N"
"00277580","FOOD","DAIRY","NATIONAL","N"
"00366273","FOOD","DAIRY","NATIONAL","N"
"00366274","FOOD","DAIRY","NATIONAL","N"
"00366275","FOOD","DAIRY","NATIONAL","N"
"00380477","FOOD","DAIRY","NATIONAL","N"
"00380488","FOOD","DAIRY","NATIONAL","N"
"00380498","FOOD","DAIRY","NATIONAL","N"
"00380500","FOOD","DAIRY","NATIONAL","N"
"00380511","FOOD","DAIRY","NATIONAL","N"
"00380522","FOOD","DAIRY","NATIONAL","N"
"00380527","FOOD","DAIRY","NATIONAL","N"
"00380535","FOOD","DAIRY","NATIONAL","N"
"00380555","FOOD","DAIRY","NATIONAL","N"
"00380560","FOOD","DAIRY","NATIONAL","N"
"00380567","FOOD","DAIRY","NATIONAL","N"
"00392734","FOOD","DAIRY","NATIONAL","N"
"00393033","FOOD","DAIRY","NATIONAL","N"
"00416498","FOOD","DAIRY","NATIONAL","N"
"00433446","FOOD","DAIRY","NATIONAL","N"
"00433449","FOOD","DAIRY","NATIONAL","N"
"00450340","FOOD","DAIRY","NATIONAL","N"
"00468032","FOOD","DAIRY","NATIONAL","N"
"00468044","FOOD","DAIRY","NATIONAL","N"
"00468189","FOOD","DAIRY","NATIONAL","N"
"00493872","FOOD","DAIRY","NATIONAL","N"
"00548897","FOOD","DAIRY","NATIONAL","N"
"00548898","FOOD","DAIRY","NATIONAL","N"
"00639912","FOOD","DAIRY","NATIONAL","N"
"00639913","FOOD","DAIRY","NATIONAL","N"
"00650808","FOOD","DAIRY","NATIONAL","N"
"00650809","FOOD","DAIRY","NATIONAL","N"
"00650822","FOOD","DAIRY","NATIONAL","N"
"00650823","FOOD","DAIRY","NATIONAL","N"
"00660553","FOOD","DAIRY","NATIONAL","N"
"00660562","FOOD","DAIRY","NATIONAL","N"
"00661068","FOOD","DAIRY","NATIONAL","N"
"00661082","FOOD","DAIRY","NATIONAL","N"
"00661085","FOOD","DAIRY","NATIONAL","N"
"00669873","FOOD","DAIRY","NATIONAL","N"
"00669879","FOOD","DAIRY","NATIONAL","N"
"00669880","FOOD","DAIRY","NATIONAL","N"
"00669881","FOOD","DAIRY","NATIONAL","N"
"00669901","FOOD","DAIRY","NATIONAL","N"
"00670012","FOOD","DAIRY","NATIONAL","N"
"00670017","FOOD","DAIRY","NATIONAL","N"
"00675445","FOOD","DAIRY","NATIONAL","N"
"00675521","FOOD","DAIRY","NATIONAL","N"
"00675533","FOOD","DAIRY","NATIONAL","N"
"00675534","FOOD","DAIRY","NATIONAL","N"
"00700242","FOOD","DAIRY","NATIONAL","N"
"00726540","FOOD","DAIRY","NATIONAL","N"
"00726545","FOOD","DAIRY","NATIONAL","N"
"00726547","FOOD","DAIRY","NATIONAL","N"
"00726596","FOOD","DAIRY","NATIONAL","N"
"00734593","FOOD","DAIRY","NATIONAL","N"
"00734598","FOOD","DAIRY","NATIONAL","N"
"00766301","FOOD","DAIRY","NATIONAL","N"
"00766370","FOOD","DAIRY","NATIONAL","N"
"00814534","FOOD","DAIRY","NATIONAL","N"
"00837472","FOOD","DAIRY","NATIONAL","N"
"00886948","FOOD","DAIRY","NATIONAL","N"
"00889849","FOOD","DAIRY","NATIONAL","N"
"00890054","FOOD","DAIRY","NATIONAL","N"
"00890401","FOOD","DAIRY","NATIONAL","N"
"00890402","FOOD","DAIRY","NATIONAL","N"
"00890424","FOOD","DAIRY","NATIONAL","N"
"00894216","FOOD","DAIRY","NATIONAL","N"
"00894244","FOOD","DAIRY","NATIONAL","N"
"00894245","FOOD","DAIRY","NATIONAL","N"
"00894256","FOOD","DAIRY","NATIONAL","N"
"00894259","FOOD","DAIRY","NATIONAL","N"
"00894272","FOOD","DAIRY","NATIONAL","N"
"00894274","FOOD","DAIRY","NATIONAL","N"
"00894296","FOOD","DAIRY","NATIONAL","N"
"00906322","FOOD","DAIRY","NATIONAL","N"
"00906324","FOOD","DAIRY","NATIONAL","N"
"00906326","FOOD","DAIRY","NATIONAL","N"
"00906336","FOOD","DAIRY","NATIONAL","N"
"00917347","FOOD","DAIRY","NATIONAL","N"
"00932494","FOOD","DAIRY","NATIONAL","N"
"00932503","FOOD","DAIRY","NATIONAL","N"
"00954337","FOOD","DAIRY","NATIONAL","N"
"00954357","FOOD","DAIRY","NATIONAL","N"
"00970187","FOOD","DAIRY","NATIONAL","N"
"00970215","FOOD","DAIRY","NATIONAL","N"
"00970217","FOOD","DAIRY","NATIONAL","N"
"00970246","FOOD","DAIRY","NATIONAL","N"
"00972004","FOOD","DAIRY","NATIONAL","N"
"00972014","FOOD","DAIRY","NATIONAL","N"
"00972025","FOOD","DAIRY","NATIONAL","N"
"00972043","FOOD","DAIRY","NATIONAL","N"
"00972048","FOOD","DAIRY","NATIONAL","N"
"00972055","FOOD","DAIRY","NATIONAL","N"
"00972057","FOOD","DAIRY","NATIONAL","N"
"00972072","FOOD","DAIRY","NATIONAL","N"
"00972183","FOOD","DAIRY","NATIONAL","N"
"00986031","FOOD","DAIRY","NATIONAL","N"
"00995192","FOOD","DAIRY","NATIONAL","N"
"00995193","FOOD","DAIRY","NATIONAL","N"
"01028596","FOOD","DAIRY","NATIONAL","N"
"01028821","FOOD","DAIRY","NATIONAL","N"
"01041299","FOOD","DAIRY","NATIONAL","N"
"01051150","FOOD","DAIRY","NATIONAL","N"
"01074576","FOOD","DAIRY","NATIONAL","N"
"01074577","FOOD","DAIRY","NATIONAL","N"
"01088497","FOOD","DAIRY","NATIONAL","N"
"01088506","FOOD","DAIRY","NATIONAL","N"
"01088509","FOOD","DAIRY","NATIONAL","N"
"01088517","FOOD","DAIRY","NATIONAL","N"
"01088526","FOOD","DAIRY","NATIONAL","N"
"01096327","FOOD","DAIRY","NATIONAL","N"
"01096328","FOOD","DAIRY","NATIONAL","N"
"01117446","FOOD","DAIRY","NATIONAL","N"
"01173136","FOOD","DAIRY","NATIONAL","N"
"01274752","FOOD","DAIRY","NATIONAL","N"
"01274753","FOOD","DAIRY","NATIONAL","N"
"01350039","FOOD","DAIRY","NATIONAL","N"
"01350882","FOOD","DAIRY","NATIONAL","N"
"01350887","FOOD","DAIRY","NATIONAL","N"
"01350913","FOOD","DAIRY","NATIONAL","N"
"01350971","FOOD","DAIRY","NATIONAL","N"
"01350978","FOOD","DAIRY","NATIONAL","N"
"01351036","FOOD","DAIRY","NATIONAL","N"
"01351055","FOOD","DAIRY","NATIONAL","N"
"01351132","FOOD","DAIRY","NATIONAL","N"
"01351181","FOOD","DAIRY","NATIONAL","N"
"01351185","FOOD","DAIRY","NATIONAL","N"
"01351187","FOOD","DAIRY","NATIONAL","N"
"01351229","FOOD","DAIRY","NATIONAL","N"
"01351298","FOOD","DAIRY","NATIONAL","N"
"01351308","FOOD","DAIRY","NATIONAL","N"
"01351311","FOOD","DAIRY","NATIONAL","N"
"01351970","FOOD","DAIRY","NATIONAL","N"
"01366062","FOOD","DAIRY","NATIONAL","N"
"01373120","FOOD","DAIRY","NATIONAL","N"
"01373157","FOOD","DAIRY","NATIONAL","N"
"01397992","FOOD","DAIRY","NATIONAL","N"
"01411570","FOOD","DAIRY","NATIONAL","N"
"01411725","FOOD","DAIRY","NATIONAL","N"
"01411840","FOOD","DAIRY","NATIONAL","N"
"01412154","FOOD","DAIRY","NATIONAL","N"
"01412257","FOOD","DAIRY","NATIONAL","N"
"01412280","FOOD","DAIRY","NATIONAL","N"
"01417626","FOOD","DAIRY","NATIONAL","N"
"01437272","FOOD","DAIRY","NATIONAL","N"
"01438040","FOOD","DAIRY","NATIONAL","N"
"02160493","FOOD","DAIRY","NATIONAL","N"
"02284262","FOOD","DAIRY","NATIONAL","N"
"02284264","FOOD","DAIRY","NATIONAL","N"
"02449635","FOOD","DAIRY","NATIONAL","N"
"02449737","FOOD","DAIRY","NATIONAL","N"
"02452896","FOOD","DAIRY","NATIONAL","N"
"02453998","FOOD","DAIRY","NATIONAL","N"
"02454002","FOOD","DAIRY","NATIONAL","N"
"02454934","FOOD","DAIRY","NATIONAL","N"
"02454947","FOOD","DAIRY","NATIONAL","N"
"02455387","FOOD","DAIRY","NATIONAL","N"
"02456363","FOOD","DAIRY","NATIONAL","N"
"02462820","FOOD","DAIRY","NATIONAL","N"
"02463233","FOOD","DAIRY","NATIONAL","N"
"02463258","FOOD","DAIRY","NATIONAL","N"
"02466864","FOOD","DAIRY","NATIONAL","N"
"02474702","FOOD","DAIRY","NATIONAL","N"
"02475300","FOOD","DAIRY","NATIONAL","N"
"02475884","FOOD","DAIRY","NATIONAL","N"
"02477265","FOOD","DAIRY","NATIONAL","N"
"02481099","FOOD","DAIRY","NATIONAL","N"
"02483907","FOOD","DAIRY","NATIONAL","N"
"02484456","FOOD","DAIRY","NATIONAL","N"
"02484500","FOOD","DAIRY","NATIONAL","N"
"02484862","FOOD","DAIRY","NATIONAL","N"
"02485656","FOOD","DAIRY","NATIONAL","N"
"02486305","FOOD","DAIRY","NATIONAL","N"
"02487619","FOOD","DAIRY","NATIONAL","N"
"02492142","FOOD","DAIRY","NATIONAL","N"
"02494290","FOOD","DAIRY","NATIONAL","N"
"02494293","FOOD","DAIRY","NATIONAL","N"
"02495845","FOOD","DAIRY","NATIONAL","N"
"02497341","FOOD","DAIRY","NATIONAL","N"
"02498045","FOOD","DAIRY","NATIONAL","N"
